HESSI Flare List  (generated 24-Dec-2014 12:31)

Total # flares: 99980  Time range: 12-Feb-2002 21:29:56.000 - 17-Dec-2014 00:53:20.000
 
    Flare     Start time        Peak      End      Dur   Peak     Total      Energy X Pos Y Pos Radial   AR              Flags               
                                                     s    c/s    Counts         keV  asec  asec   asec                                       

 14100101  1-Oct-2014 00:15:04 00:16:46 00:18:28   204     32     13368        6-12  -551  -104    561    0  A0 DF P1 PE Q2                    
 14102677 26-Oct-2014 19:44:04 19:45:30 19:48:32   268     18      8703       12-25   590  -294    660    0  A0 DF DR P1 PE Q3                 
 14102690 26-Oct-2014 19:48:32 19:54:38 19:54:40   368     27     11943        6-12   629  -298    696    0  A0 DF GE P1 PE Q3                 
 14102679 26-Oct-2014 20:31:40 20:32:58 20:51:24  1184    256    262268       12-25   660  -310    730 2192  a0 A1 DF DR ES P1 PE Q4           
 14102680 26-Oct-2014 20:51:24 20:53:30 20:55:24   240     28     14111       12-25   590  -294    659    0  a0 A1 DF P1 PE Q2                 
 14102681 26-Oct-2014 20:55:24 21:06:10 21:19:40  1456    320    224112       25-50   592  -278    654    0  A1 DR P1 PE Q2                    
 14102682 26-Oct-2014 22:06:40 22:07:30 22:09:16   156    735     45423       12-25   632  -308    703 2192  A0 a1 DR ES P1 PE Q3              
 14102683 26-Oct-2014 22:09:16 22:24:42 22:42:32  1996    144    214053       12-25   614  -296    682    0  a0 A1 DR P1 PE Q2                 
 14102684 26-Oct-2014 22:42:32 22:43:30 22:46:44   252     15      8016        6-12   620  -301    689    0  A1 DR P1 PE Q2                    
 14102685 26-Oct-2014 23:04:56 23:07:22 23:08:24   208     38     14976       12-25   601  -290    668    0  A1 P1 PE Q2 SE                    
 14102691 26-Oct-2014 23:42:24 23:42:46 23:45:44   200     14      6722        6-12   654  -293    717    0  A0 P1 PE Q1                       
 14102692 26-Oct-2014 23:45:44 23:51:10 23:53:20   456     22     19977       12-25   631  -298    698    0  A0 P1 PE Q1                       
 14102693 26-Oct-2014 23:53:20 00:26:26 00:43:44  3024   6514  17349268       25-50   632  -296    698 2192  a0 a1 A3 DR P1 PE Q2              
 14102701 27-Oct-2014 00:43:44 00:44:46 00:44:48    64  10736    248448       12-25   636  -291    699    0  A0 a1 GE P1 PE Q2                 
 14102702 27-Oct-2014 01:17:16 01:17:54 01:22:28   312     48     32326       12-25   695  -333    771    0  A0 P1 PE Q1                       
 14102703 27-Oct-2014 01:22:28 01:24:22 01:25:40   192     39     16238        6-12   666  -307    734    0  A0 DF P1 PE Q2                    
 14102704 27-Oct-2014 01:25:40 01:48:22 02:05:28  2388    336    675508       25-50   670  -274    724 2192  a0 A1 DF DR P1 PE Q3              
 14102705 27-Oct-2014 02:05:28 02:07:06 02:13:20   472     84     60612       12-25   658  -282    717 2192  A1 DR P1 PE Q2                    
 14102706 27-Oct-2014 02:15:16 02:20:22 02:22:36   440    152     91764       12-25   650  -298    715    0  A1 P1 PE Q1                       
 14102707 27-Oct-2014 03:04:44 03:05:22 03:06:40   116     10      2741        6-12   692  -287    749    0  A0 DF P1 PE Q2                    
 14102708 27-Oct-2014 03:08:12 03:08:18 03:08:36    24      7       464        6-12   651  -299    717    0  A0 DF P1 PE Q2                    
 14102709 27-Oct-2014 03:12:28 03:40:10 03:58:16  2748    688    871570       25-50   675  -277    730 2192  a0 A1 DF EE P1 PE Q3              
 14102710 27-Oct-2014 04:37:48 04:44:42 04:48:28   640     21     25115        6-12   698  -311    765    0  A0 DF P1 PE Q2                    
 14102711 27-Oct-2014 04:48:28 04:50:42 04:56:16   468     33     20250       12-25   654  -294    717    0  A0 DF P1 PE Q2                    
 14102712 27-Oct-2014 04:57:48 04:58:46 05:00:20   152     15      5430       12-25   661  -295    724    0  A0 DF P1 PE Q2                    
 14102713 27-Oct-2014 05:00:20 05:03:18 05:10:20   600    208     80995       25-50   637  -285    698 2192  a0 A1 DF P1 PE Q2                 
 14102714 27-Oct-2014 05:15:56 05:25:38 05:33:20  1044     80     83087       12-25   673  -276    728 2192  a0 A1 DF EE P1 PE Q3              
 14102715 27-Oct-2014 06:12:12 06:15:26 06:17:40   328     33     20915       12-25   685  -291    744    0  A0 DF P1 PE Q2                    
 14102718 27-Oct-2014 06:17:40 06:20:50 06:32:08   868    108    136269       12-25   705  -318    774    0  a0 A1 DF P1 PE Q2                 
 14102716 27-Oct-2014 06:32:08 06:41:26 06:43:20   672     76     94835       12-25   678  -284    735    0  a0 A1 DF P1 PE Q2                 
 14102719 27-Oct-2014 06:43:20 06:46:34 06:55:24   724    152    148973       25-50   658  -295    721    0  a0 A1 DF P1 PE Q2                 
 14102720 27-Oct-2014 06:55:24 06:59:06 07:07:32   728    448    266652       25-50   666  -301    731 2192  A1 P1 PE Q1                       
 14102721 27-Oct-2014 07:50:52 07:57:46 08:00:36   584     92    104491       12-25   710  -304    772    0  a0 A1 DF P1 PE Q2                 
 14102722 27-Oct-2014 08:00:36 08:04:34 08:06:12   336     90     62753       12-25   712  -306    776    0  A0 a1 DF P1 PE Q2                 
 14102723 27-Oct-2014 08:06:12 08:13:42 08:27:04  1252    272    435145       12-25   717  -302    778    0  a0 A1 DF P1 PE Q2                 
 14102724 27-Oct-2014 09:25:08 09:31:42 09:43:36  1108    944   1908520       25-50   761  -326    828    0  a0 A1 DF DR GS P1 PE Q4           
 14102726 27-Oct-2014 09:43:36 10:03:38 10:18:04  2068   7030  15416049       25-50   712  -301    773 2192  a0 a1 A3 DF P1 PE Q2              
 14102727 27-Oct-2014 10:47:08 10:47:50 11:03:32   984     68     96349        6-12   774  -326    840    0  a0 A1 DF P1 PE Q2                 
 14102729 27-Oct-2014 11:03:32 11:17:38 11:27:32  1440    784   1146170       25-50   738  -274    788    0  a0 A1 DF DR P1 PE Q3              
 14102730 27-Oct-2014 11:27:32 11:28:58 11:52:40  1508    304    788160       12-25   747  -271    795    0  A1 P1 PE Q1                       
 14102731 27-Oct-2014 12:21:40 12:22:14 12:42:04  1224    253    139409       12-25   733  -302    793    0  A0 a1 DF DR P1 PE Q3              
 14102757 27-Oct-2014 12:42:04 12:43:42 12:47:52   348     16     12431         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102733 27-Oct-2014 12:47:52 12:49:10 12:51:52   240     14      8199       12-25   742  -302    802    0  A0 DF DR P1 PE Q3                 
 14102758 27-Oct-2014 12:51:52 12:53:54 13:00:56   544     15     18201        6-12   746  -309    807    0  A0 DF DR P1 PE Q3                 
 14102739 27-Oct-2014 13:06:28 13:06:30 13:06:36     8      5       116         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102759 27-Oct-2014 13:10:04 13:10:54 13:11:32    88      8      1701        6-12   745  -305    805    0  A0 DF P1 PE Q2                    
 14102740 27-Oct-2014 13:17:40 13:18:54 13:20:16   156      7      2489         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102760 27-Oct-2014 13:20:16 13:27:02 13:27:32   436     11      9744       12-25   740  -296    797    0  A0 DF P1 PE Q2                    
 14102741 27-Oct-2014 13:57:52 13:58:14 13:58:24    32      7       551        6-12   752  -296    808    0  A0 DF P1 PE Q2                    
 14102742 27-Oct-2014 14:01:12 14:27:50 14:34:16  1984  17160  26968432      50-100   773  -310    833 2192  a0 a1 A3 DF DR P1 PE Q3           
 14102744 27-Oct-2014 14:34:16 14:41:14 15:03:24  1748  16062  46739992       25-50   759  -314    822 2192  a1 A3 DR EE P1 PE Q3              
 14102745 27-Oct-2014 15:31:44 15:32:14 15:49:08  1044    245    114231         3-6     0     0      0    0  A0 a1 DF PE PS Q2                 
 14102746 27-Oct-2014 15:49:08 15:53:14 16:12:00  1372    113    101819         3-6     0     0      0    0  a0 A1 DF DR GD PE PS Q4           
 14102747 27-Oct-2014 16:12:00 16:14:10 16:20:24   504     18     17568        6-12   735  -295    792    0  A1 DR P1 PE Q2                    
 14102748 27-Oct-2014 16:20:24 16:22:38 16:25:24   300     16      9960        6-12   730  -289    785    0  A1 P1 PE Q1                       
 14102749 27-Oct-2014 17:06:32 17:07:38 17:17:24   652   1685   1097623       12-25   752  -279    802    0  A0 a1 DF ES P1 PE Q3              
 14102750 27-Oct-2014 17:17:24 17:18:50 17:29:12   708    276    363774        6-12   750  -278    800    0  A0 DF DR P1 PE Q3                 
 14102751 27-Oct-2014 17:29:12 17:31:30 17:34:16   304    159     77679         3-6     0     0      0    0  A0 a1 DF DR PE PS Q3              
 14102752 27-Oct-2014 17:34:16 17:39:14 18:00:32  1576    368    500644       25-50   704  -396    808 2192  a0 A1 DF DR P1 PE Q3              
 14102753 27-Oct-2014 18:00:32 18:01:54 18:04:32   240     14      7466       12-25   720  -394    821    0  A0 DF P1 PE Q2                    
 14102754 27-Oct-2014 18:42:48 18:45:38 18:52:24   576      8      7430       12-25   763  -296    819    0  A0 DF P1 PE Q2                    
 14102761 27-Oct-2014 18:52:24 19:01:46 19:08:28   964   1200    547929       12-25   745  -273    793    0  A0 a1 DF DR P1 PE Q3              
 14102762 27-Oct-2014 19:08:28 19:09:46 19:19:48   680    240    288384        6-12   755  -275    804    0  A0 DF DR P1 PE Q3                 
 14102756 27-Oct-2014 19:19:48 19:21:50 19:28:20   512    108    129936        6-12   786  -285    837    0  A0 DF DR P1 PE Q3                 
 14102763 27-Oct-2014 19:28:20 19:33:22 19:38:24   604    136    143760         3-6     0     0      0    0  A0 DF DR PE PS Q4 SE              
 14102764 27-Oct-2014 20:17:40 20:30:22 20:32:52   912     49     37363       12-25   751  -281    802    0  A0 a1 DF P1 PE Q2                 
 14102768 27-Oct-2014 20:32:52 20:34:54 20:40:56   484    496    290412       12-25   764  -279    814    0  A0 a1 DF P1 PE Q2                 
 14102765 27-Oct-2014 20:40:56 20:57:14 21:02:08  1272    464    623160       12-25   748  -278    798    0  A0 DF DR P1 PE Q3                 
 14102766 27-Oct-2014 21:02:08 21:06:06 21:13:48   700    160    182760       12-25   763  -268    809    0  A0 DF DR P1 PE Q4 SE              
 14102769 27-Oct-2014 21:51:56 21:56:26 22:01:36   580    864    534050       12-25   754  -279    804    0  A0 DF P1 PE Q2                    
 14102770 27-Oct-2014 22:01:36 22:03:58 22:10:08   512    681    306641       12-25   761  -279    810    0  A0 DF P1 PE Q2                    
 14102771 27-Oct-2014 22:10:08 22:12:26 22:30:04  1196    170    397204        6-12   807  -285    856    0  A0 DF DR P1 PE Q3                 
 14102772 27-Oct-2014 22:30:04 22:31:54 22:35:04   300    131     70271         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102773 27-Oct-2014 22:35:04 22:43:26 22:47:32   748    304    232416       12-25   754  -256    797    0  A0 DF DR P1 PE Q3                 
 14102774 27-Oct-2014 22:47:32 22:49:42 22:50:52   200    160     66048        6-12   781  -283    831    0  A0 DF P1 PE Q3 SE                 
 14102775 27-Oct-2014 23:27:36 23:28:06 23:30:08   152      5      1448        6-12   786  -285    836    0  A0 DF P1 PE Q2                    
 14102776 27-Oct-2014 23:31:08 23:34:42 23:47:36   988     38     49069       12-25   782  -272    828    0  A0 a1 DF P1 PE Q2                 
 14102777 27-Oct-2014 23:47:36 23:53:10 23:58:56   680     23     29710       12-25   796  -277    843    0  A0 DF P1 PE Q2                    
 14102778 27-Oct-2014 23:58:56 00:17:06 00:26:32  1656   1712   1128567       12-25   772  -280    821    0  A0 a1 DF DR GE P1 PE Q4           
 14102801 28-Oct-2014 01:02:12 01:02:38 01:06:48   276     10      3965        6-12   791  -275    838 2192  A0 DF P1 PE Q2                    
 14102802 28-Oct-2014 01:09:28 01:10:14 01:16:20   412      9      5305       12-25   776  -276    823 2192  A0 DF P1 PE Q2                    
 14102803 28-Oct-2014 01:19:16 01:20:06 01:21:00   104      5      1315         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102804 28-Oct-2014 01:23:48 01:24:26 01:26:04   136      5      1839        6-12   797  -280    844 2192  A0 DF P1 PE Q2                    
 14102805 28-Oct-2014 01:27:04 01:29:02 01:43:40   996     49     39711       12-25   785  -279    833 2192  A0 DF P1 PE Q2                    
 14102806 28-Oct-2014 01:43:40 01:52:10 02:00:08   988     32     44269       12-25   791  -280    839 2192  A0 DF DR P1 PE Q3                 
 14102807 28-Oct-2014 02:00:08 02:06:22 02:08:28   500     55     34943        6-12   839  -286    886 2192  A0 a1 DF EE P1 PE Q3              
 14102808 28-Oct-2014 02:38:00 02:38:10 02:56:56  1136   2032   2648102       25-50   841  -316    898 2192  a0 A1 DF P1 PE Q2                 
 14102809 28-Oct-2014 03:04:56 03:05:10 03:05:44    48    136     16865       25-50   844  -308    899 2192  a0 A1 DF P1 PE Q2                 
 14102810 28-Oct-2014 03:13:36 03:19:06 03:21:20   464    240    198576       12-25   782  -274    829 2192  A1 P1 PE Q1                       
 14102812 28-Oct-2014 03:21:20 03:31:02 03:42:52  1292   6548   9122252       25-50   789  -272    835 2192  a1 A3 P1 PE Q1                    
 14102813 28-Oct-2014 04:27:20 04:29:26 04:32:08   288     20     12234       12-25   808  -272    853 2192  A0 DF P1 PE Q2                    
 14102816 28-Oct-2014 04:32:08 04:39:18 04:49:48  1060     72     75720       12-25  -215  -811    839    0  a0 A1 DF P1 PE Q2                 
 14102814 28-Oct-2014 04:49:48 04:50:58 04:53:28   220     15      7177       12-25   840  -281    886 2192  A0 DF P1 PE Q2                    
 14102817 28-Oct-2014 05:10:04 05:11:18 05:13:56   232     12      5880       12-25   850  -295    900 2192  A0 DF P1 PE Q2                    
 14102818 28-Oct-2014 05:13:56 05:15:50 05:16:52   176     10      4105       12-25   841  -293    891 2192  A0 DF P1 PE Q2                    
 14102819 28-Oct-2014 05:54:24 05:55:10 05:56:20   116     20      5126       12-25  -592  -604    846    0  A0 DF P1 PE Q2                    
 14102825 28-Oct-2014 05:56:20 05:57:42 06:00:04   224     24      8540        6-12   803  -284    852 2192  A0 DF P1 PE Q2                    
 14102821 28-Oct-2014 06:00:40 06:01:18 06:02:04    84     34      4111       12-25   788  -270    833 2192  A0 DF P1 PE Q2                    
 14102822 28-Oct-2014 06:02:52 06:03:14 06:03:48    56     11      1035        6-12   816  -269    860 2192  A0 DF P1 PE Q2                    
 14102823 28-Oct-2014 06:04:52 06:05:18 06:05:44    52     16      1063       12-25   781  -273    828 2192  A0 DF P1 PE Q2                    
 14102824 28-Oct-2014 06:06:52 06:12:02 06:28:08  1276     72    119785       12-25   888  -261    926 2192  a0 A1 DF P1 PE Q2                 
 14102826 28-Oct-2014 06:28:08 06:30:06 06:37:52   584     14     10553       12-25   811  -289    861 2192  A0 DF P1 PE Q2                    
 14102827 28-Oct-2014 06:37:52 06:40:02 06:44:36   404     35     12390       25-50   795  -294    848 2192  A0 DF P1 PE Q2                    
 14102828 28-Oct-2014 06:44:36 06:46:42 06:48:32   236      5      2786         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102829 28-Oct-2014 06:48:32 06:50:26 06:52:12   220      6      2965        6-12   817  -275    862 2192  A0 DF P1 PE Q2                    
 14102830 28-Oct-2014 07:33:36 07:38:14 07:39:24   348     10      6513        6-12   828  -274    873 2192  A0 DF P1 PE Q2                    
 14102831 28-Oct-2014 07:39:24 07:44:22 07:52:36   792     22     27251       12-25   816  -272    860 2192  A0 DF P1 PE Q2                    
 14102832 28-Oct-2014 07:52:36 07:55:26 08:02:56   620     24     18781       12-25   810  -295    863 2192  A0 DF P1 PE Q2                    
 14102833 28-Oct-2014 08:02:56 08:06:02 08:18:12   916     14     17798        6-12   824  -278    869 2192  A0 DF P1 PE Q2                    
 14102834 28-Oct-2014 08:18:12 08:24:18 08:28:32   620    192     91434       25-50   794  -354    870 2192  a0 A1 DF EE P1 PE Q3              
 14102835 28-Oct-2014 09:11:08 09:39:02 09:43:56  1968    160    243842       25-50   809  -303    864 2192  a0 A1 DF DR P1 PE Q3              
 14102838 28-Oct-2014 09:45:36 09:46:06 09:46:44    68     11      1857        6-12   838  -294    888 2192  A0 DF P1 PE Q2                    
 14102839 28-Oct-2014 09:50:12 09:50:26 09:51:08    56      7      1038        6-12   848  -283    894 2192  A0 DF P1 PE Q2                    
 14102840 28-Oct-2014 09:53:20 09:54:26 09:56:00   160      9      2945        6-12   840  -278    885 2192  A0 DF P1 PE Q2                    
 14102841 28-Oct-2014 10:31:48 10:32:46 10:34:32   164    288     75360        6-12   830  -271    874 2192  A0 DF P1 PE Q2                    
 14102842 28-Oct-2014 10:34:32 10:36:30 10:45:08   636    352    300000       12-25   833  -271    876 2192  A0 DF P1 PE Q2                    
 14102843 28-Oct-2014 10:45:08 11:04:26 11:17:04  1916    816    439282        6-12   227  -851    881 2192  A0 a1 DF DR P1 PE Q3              
 14102844 28-Oct-2014 11:19:04 11:19:30 11:20:16    72      5       780        6-12   872  -296    921 2192  A0 DF P1 PE Q2                    
 14102845 28-Oct-2014 11:21:40 11:22:14 11:23:00    80      5       914        6-12   862  -291    910 2192  A0 DF P1 PE Q2                    
 14102846 28-Oct-2014 11:25:12 11:27:46 11:29:44   272      5      2854        6-12   879  -302    930 2192  A0 DF P1 PE Q2                    
 14102847 28-Oct-2014 11:29:44 11:34:34 11:38:32   528     48     30637       12-25   819  -269    862 2192  a0 A1 DF EE P1 PE Q3              
 14102848 28-Oct-2014 12:06:56 12:23:06 12:36:08  1752    288    680484        6-12   888  -306    939 2192  A0 DF DR P1 PE Q3                 
 14102849 28-Oct-2014 12:36:08 12:48:54 12:56:44  1236   1072    908925       12-25   845  -261    884 2192  A0 a1 DF DR P1 PE Q3              
 14102850 28-Oct-2014 12:59:28 13:08:42 13:13:32   844     88     79297       12-25   847  -254    884 2192  a0 A1 DF DR EE P1 PE Q4           
 14102851 28-Oct-2014 13:41:40 14:00:26 14:43:52  3732   1008   2069783       25-50   896  -301    945 2192  a0 A1 DF DR P1 PE Q3              
 14102852 28-Oct-2014 15:16:36 15:17:54 15:24:36   480    841    141910       12-25   866  -225    895 2192  A0 a1 DF ES P1 PE Q3              
 14102853 28-Oct-2014 15:38:44 15:43:18 15:43:56   312      6      3083        6-12   879  -279    922 2192  A0 DF DR P1 PE Q3                 
 14102855 28-Oct-2014 15:43:56 15:47:50 15:53:20   564     56     37121         3-6     0     0      0    0  a0 A1 DF DR PE PS Q3              
 14102854 28-Oct-2014 15:53:20 15:55:10 16:03:32   612     20     29274       12-25   876  -249    911 2192  A0 DF DR P1 PE Q3                 
 14102856 28-Oct-2014 16:03:32 16:12:38 16:23:32  1200     48     93031        6-12   915  -279    956 2192  a0 A1 DF DR EE P1 PE Q4           
 14102857 28-Oct-2014 16:51:48 16:53:46 17:07:24   936    547    521425       12-25  -718   573    919    0  A0 a1 DF P1 PE Q2                 
 14102859 28-Oct-2014 17:07:24 17:22:06 17:40:12  1968    671    959098       12-25   860  -269    901 2192  A0 a1 DF DR P1 PE Q3              
 14102860 28-Oct-2014 17:52:12 17:53:22 17:57:12   300      5      2998        6-12   884  -263    923 2192  A0 DF P1 PE Q2                    
 14102861 28-Oct-2014 18:27:04 18:29:06 18:31:52   288    200    105996        6-12   895  -298    944 2192  A0 DF P1 PE Q2                    
 14102862 28-Oct-2014 18:31:52 18:32:46 18:38:48   416    168     84336        6-12   865  -275    908 2192  A0 DF P1 PE Q2                    
 14102863 28-Oct-2014 18:38:48 18:40:10 18:41:44   176     56     21408        6-12   880  -272    921 2192  A0 DF P1 PE Q2                    
 14102864 28-Oct-2014 18:41:44 18:47:58 18:54:12   748    152    175920        6-12   872  -261    911 2192  A0 DF DR P1 PE Q3                 
 14102865 28-Oct-2014 18:56:52 18:58:50 19:05:36   524    192     87456        6-12   265  -858    898    0  A0 DF DR P1 PE Q3                 
 14102866 28-Oct-2014 19:05:36 19:10:22 19:11:52   376     84     45888        6-12   892  -253    928 2192  A0 DF DR P1 PE Q3                 
 14102867 28-Oct-2014 19:11:52 19:13:50 19:18:08   376    152     80136       12-25   869  -269    910 2192  A0 DF DR P1 PE Q3                 
 14102868 28-Oct-2014 19:18:08 19:20:10 19:20:16   128     68     19080        6-12   902  -247    936 2192  A0 DF P1 PE Q3 SE                 
 14102869 28-Oct-2014 20:02:56 20:04:22 20:07:28   272     34     21264        6-12   883  -271    924 2192  A0 DF P1 PE Q2                    
 14102870 28-Oct-2014 20:10:36 20:11:42 20:16:40   364    104     50496        6-12   867  -265    906 2192  A0 DF P1 PE Q2                    
 14102871 28-Oct-2014 20:19:28 20:21:06 20:23:04   216     64     28392        6-12   882  -265    921 2192  A0 DF P1 PE Q2                    
 14102872 28-Oct-2014 20:26:04 20:46:26 20:54:00  1676    624   1219738       12-25   896  -245    929 2192  A0 DF DR P1 PE Q3                 
 14102873 28-Oct-2014 20:54:00 20:54:50 20:56:16   136    288     95808        6-12   939  -322    993 2192  A0 DF P1 PE Q3 SE                 
 14102874 28-Oct-2014 21:37:44 21:41:30 21:43:28   344      5      2724        6-12   908  -288    953 2192  A0 DF P1 PE Q2                    
 14102875 28-Oct-2014 21:43:28 21:44:22 21:47:40   252      4      2165        6-12   907  -295    954 2192  A0 DF P1 PE Q2                    
 14102876 28-Oct-2014 21:47:40 21:49:26 21:54:44   424      4      4153        6-12   913  -297    961 2192  A0 DF P1 PE Q2                    
 14102877 28-Oct-2014 21:54:44 22:09:54 22:33:20  2316     34     99674       12-25   919  -303    968 2192  a0 A1 DF DR P1 PE Q4 SE           
 14102878 28-Oct-2014 23:12:00 23:13:34 23:19:52   472    368    306948       12-25   909  -244    941 2192  A0 DF P1 PE Q2                    
 14102879 28-Oct-2014 23:19:52 23:21:14 23:25:48   356    184    115824        6-12   906  -248    940 2192  A0 DF P1 PE Q2                    
 14102880 28-Oct-2014 23:25:48 23:30:34 23:49:12  1404    560   1097280       12-25   901  -255    936 2192  A0 DF DR P1 PE Q3                 
 14102881 28-Oct-2014 23:49:12 23:52:54 00:11:12  1320    528    913344       12-25   906  -266    944 2192  A0 DF DR P1 PE Q4 SE              
 14102901 29-Oct-2014 00:47:04 00:48:06 00:57:00   596     36     33049        6-12   906  -294    953 2192  A0 DF P1 PE Q2                    
 14102902 29-Oct-2014 00:57:00 01:06:14 01:09:32   752     56     51217        6-12   914  -235    944 2192  A0 DF P1 PE Q2                    
 14102903 29-Oct-2014 01:09:32 01:14:18 01:16:40   428    752    134314       25-50   858  -327    919 2192  a0 A1 DF P1 PE Q2                 
 14102904 29-Oct-2014 01:16:40 01:18:38 01:46:04  1764    336   1201116        6-12   956  -356   1020    0  A0 a1 DF DR P1 PE Q3              
 14102905 29-Oct-2014 01:46:04 01:48:34 01:53:00   416    168    134232        6-12   935  -317    988 2192  A0 DF P1 PE Q2                    
 14102906 29-Oct-2014 02:22:00 02:26:02 02:34:36   756      7      8142         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102907 29-Oct-2014 02:34:36 02:49:02 02:54:56  1220     30     30103       12-25   884  -253    920 2192  A0 DF P1 PE Q2                    
 14102908 29-Oct-2014 02:54:56 03:01:14 03:09:24   868     26     16895       12-25   885  -253    920 2192  A0 DF P1 PE Q2                    
 14102909 29-Oct-2014 03:09:24 03:13:02 03:20:44   680    112     41827       12-25   881  -250    915 2192  a0 A1 DF P1 PE Q2                 
 14102910 29-Oct-2014 03:20:44 03:22:26 03:27:52   428      8      3428        6-12   891  -249    925 2192  A0 DF P1 PE Q2                    
 14102911 29-Oct-2014 03:57:56 03:58:30 03:59:24    88    184     38235       12-25   922  -296    969 2192  a0 A1 DF P1 PE Q2                 
 14102912 29-Oct-2014 04:15:40 04:16:22 04:16:40    60     21      3303         3-6     0     0      0    0  A0 DF NS PE Q2                    
 14102913 29-Oct-2014 04:26:48 04:27:50 04:29:56   188     12      5030       12-25   903  -261    940 2192  A0 DF P1 PE Q2                    
 14102914 29-Oct-2014 04:29:56 04:34:10 04:37:40   464     13     13194        6-12   942  -264    978 2192  A0 DF P1 PE Q2                    
 14102915 29-Oct-2014 04:48:48 04:48:50 04:49:08    20      3       169         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102916 29-Oct-2014 04:53:12 04:58:46 05:02:00   528      7      7763        6-12   915  -251    949 2192  A0 DF P1 PE Q2                    
 14102917 29-Oct-2014 05:37:08 05:37:30 05:37:48    40     26      2308        6-12   917  -217    943 2192  A0 DF P1 PE Q2                    
 14102918 29-Oct-2014 05:42:40 05:43:10 05:43:44    64      7       942        6-12   923  -255    958 2192  A0 DF P1 PE Q2                    
 14102919 29-Oct-2014 05:44:36 05:46:14 05:48:04   208     17      5156        6-12   919  -261    956 2192  A0 DF P1 PE Q2                    
 14102920 29-Oct-2014 06:01:40 06:14:06 06:31:56  1816    272    696160       25-50   932  -291    976 2192  a0 A1 DF P1 PE Q2                 
 14102921 29-Oct-2014 06:31:56 06:34:18 06:38:28   392     80     59376       12-25   952  -303    999 2192  A1 DR EE P1 PE Q3                 
 14102922 29-Oct-2014 07:19:16 07:20:18 07:20:28    72     52      9713       12-25   918  -262    955 2192  a0 A1 DF P1 PE Q2                 
 14102923 29-Oct-2014 07:27:00 07:27:50 07:30:08   188     76     30681       12-25   921  -251    955 2192  a0 A1 DF P1 PE Q2                 
 14102924 29-Oct-2014 07:41:32 07:42:14 07:44:28   176     80     22512       12-25   925  -264    962 2192  A1 P1 PE Q1                       
 14102925 29-Oct-2014 08:52:52 08:53:46 08:54:16    84     16      3183        6-12   987  -284   1027 2192  A0 DF P1 PE Q2                    
 14102926 29-Oct-2014 08:57:16 08:57:18 08:57:52    36     13      1151        6-12   987  -286   1028 2192  A0 DF DR P1 PE Q3                 
 14102927 29-Oct-2014 09:06:44 09:07:50 09:09:36   172      8      3189         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102928 29-Oct-2014 09:27:20 09:29:46 09:32:48   328      6      3498        6-12   939  -212    962 2192  A0 DF P1 PE Q2                    
 14102929 29-Oct-2014 09:35:48 09:37:50 09:41:04   316      8      3559       12-25   897  -334    957    0  A0 DF P1 PE Q2                    
 14102930 29-Oct-2014 09:44:52 09:46:02 09:46:56   124      2       516        6-12   938  -249    970 2192  A0 DF DR P1 PE Q3                 
 14102931 29-Oct-2014 10:16:52 10:18:06 10:29:20   748    288    310230       12-25   892  -382    970    0  a0 A1 DF P1 PE Q2                 
 14102937 29-Oct-2014 10:29:20 10:31:02 10:53:44  1464    108    166096       12-25   880  -392    963    0  a0 A1 DF DR P1 PE Q3              
 14102933 29-Oct-2014 10:53:44 10:58:34 11:03:12   568     56     45324       12-25   907  -241    938 2192  A1 P1 PE Q1                       
 14102934 29-Oct-2014 11:03:12 11:05:10 11:08:40   328     34     21480        6-12   910  -240    941 2192  A1 P1 PE Q1                       
 14102935 29-Oct-2014 11:08:40 11:10:14 11:13:20   280     26     11784       12-25   915  -254    949 2192  A1 P1 PE Q1                       
 14102938 29-Oct-2014 11:51:48 11:55:58 12:04:44   776    480    453440        6-12   940  -295    985 2192  A0 a1 DF P1 PE Q2                 
 14102939 29-Oct-2014 12:04:44 12:19:34 12:26:04  1280    810   1071855        6-12   924  -252    958 2192  A0 DF DR P1 PE Q3                 
 14102940 29-Oct-2014 12:26:04 12:28:10 12:41:00   896    420    345870       12-25   916  -259    952 2192  A0 DF P1 PE Q2                    
 14102941 29-Oct-2014 12:41:00 12:43:10 12:47:36   396     68     34763        6-12   941  -209    964 2192  A0 DF P1 PE Q2                    
 14102942 29-Oct-2014 12:47:36 12:52:30 12:57:32   596     98     56430        6-12   909  -303    959 2192  A0 DF DR P1 PE Q3                 
 14102943 29-Oct-2014 13:27:08 13:27:46 13:31:16   248     57     21980        6-12   923  -241    954 2192  A0 DF P1 PE Q2                    
 14102945 29-Oct-2014 13:31:16 13:40:22 13:53:04  1308    225    336999       12-25   925  -245    957 2192  A0 DF DR P1 PE Q3                 
